record_id,date,region,sales_channel,customer_segment,product_category,revenue,units_sold,cost_of_goods,marketing_spend,customer_acquisition_cost,profit_margin,return_rate
269,2020-04-10,North,Phone,Basic,Electronics,3702.05,2,4021.65,780.62,171.41,0.367,0.143
270,2020-03-12,North,Mobile App,Premium,Electronics,9298.85,9,610.95,532.59,63.58,0.126,0.03
271,2022-10-29,West,In-Store,Premium,Books,1912.02,88,2506.71,379.01,80.15,0.32,0.073
272,2023-03-08,Central,Online,Regular,Electronics,7153.77,86,2157.26,965.02,171.43,0.244,0.09
273,2022-02-04,East,In-Store,Basic,Books,9079.63,22,3959.88,248.48,97.01,0.144,0.083
274,2021-08-11,West,In-Store,Regular,Garden,877.05,69,2806.55,929.55,129.29,0.47,0.065
275,2022-09-14,North,Online,Basic,Books,8987.43,96,631.74,451.11,172.32,0.334,0.111
276,2022-01-25,North,In-Store,Premium,Electronics,5044.46,11,3065.02,849.36,129.32,0.486,0.084
277,2021-07-15,Central,Online,Regular,Books,122.02,73,1447.66,719.99,189.96,0.377,0.061
278,2020-09-12,East,In-Store,Regular,Beauty,7337.49,92,3496.41,551.51,142.59,0.323,0.081
279,2020-02-14,Central,Mobile App,Premium,Clothing,8552.49,74,2369.32,455.28,116.28,0.343,0.037
280,2022-10-02,West,Mobile App,Premium,Sports,1409.87,9,3006.2,828.92,112.73,0.349,0.018
281,2021-09-28,East,In-Store,Basic,Food,9171.19,98,3082.74,804.57,119.96,0.115,0.054
282,2021-06-08,West,In-Store,Premium,Sports,3117.17,36,3755.04,34.7,73.36,0.242,0.009
283,2022-12-15,North,Phone,Basic,Food,7324.55,67,2475.19,206.28,77.44,0.368,0.063
284,2022-06-19,South,In-Store,Premium,Garden,3436.03,74,2767.99,192.33,15.66,0.192,0.053
285,2023-07-30,North,Phone,Premium,Home,8898.81,67,4559.38,12.08,165.51,0.403,0.062
286,2020-11-11,East,Online,Regular,Clothing,1291.01,41,1402.83,40.92,140.92,0.399,0.119
287,2023-05-26,East,Mobile App,Regular,Automotive,7233.55,32,2301.64,978.06,112.01,0.102,0.137
288,2023-03-17,Central,Mobile App,Regular,Clothing,6122.58,70,4882.15,852.75,17.55,0.34,0.011
289,2023-04-11,South,Mobile App,Premium,Books,5018.36,45,2621.85,958.62,96.43,0.14,0.105
290,2022-08-27,Central,Mobile App,Regular,Beauty,7736.07,81,3728.57,379.06,68.34,0.274,0.136
291,2022-11-30,Central,Phone,Basic,Automotive,1739.38,82,1416.66,904.39,109.74,0.373,0.145
292,2022-09-06,Central,Online,Premium,Sports,7828.27,11,1523.61,686.44,13.53,0.242,0.117
293,2020-06-30,North,Online,Basic,Home,4528.73,84,4833.2,321.95,116.75,0.459,0.026
294,2023-10-07,West,Online,Premium,Sports,7172.56,21,2022.14,714.57,171.5,0.422,0.019
295,2022-11-25,East,In-Store,Premium,Sports,4039.34,17,3666.27,671.32,50.82,0.261,0.056
296,2021-01-22,South,Phone,Basic,Garden,1310.4,12,1430.99,416.13,191.79,0.214,0.121
297,2020-02-01,Central,Online,Regular,Toys,2998.86,55,4812.78,537.59,11.48,0.166,0.032
298,2020-07-05,East,Phone,Premium,Home,9162.23,46,4012.38,962.83,41.09,0.4,0.102
299,2020-06-02,East,Mobile App,Premium,Books,6817.78,12,2776.23,818.97,107.9,0.231,0.053
300,2023-12-30,West,In-Store,Regular,Automotive,552.86,15,4135.91,488.38,155.95,0.489,0.062
301,2021-08-28,South,Mobile App,Basic,Food,7302.83,16,3532.98,20.92,20.81,0.492,0.145
302,2021-05-02,South,Online,Basic,Automotive,4482.03,44,1092.23,774.32,77.1,0.206,0.069
303,2021-05-18,West,In-Store,Premium,Automotive,7021.71,66,3032.05,235.85,160.51,0.443,0.011
304,2021-10-09,East,Mobile App,Regular,Toys,2974.88,56,2871.25,351.35,186.01,0.443,0.025
305,2020-10-03,North,Mobile App,Premium,Food,7418.65,65,796.56,230.42,52.17,0.248,0.035
306,2023-08-18,West,Mobile App,Basic,Electronics,4415.73,31,3592.9,222.98,164.81,0.343,0.026
307,2023-11-09,East,Mobile App,Regular,Clothing,271.25,31,3766.83,745.84,174.9,0.231,0.014
308,2021-01-10,East,Online,Premium,Clothing,1277.82,86,1360.33,586.16,193.77,0.183,0.046
309,2020-08-06,West,Phone,Regular,Food,5102.87,12,3515.78,277.78,120.24,0.102,0.039
310,2021-08-12,South,Online,Premium,Clothing,6612.37,18,3338.23,554.53,192.08,0.267,0.137
311,2023-11-09,North,Phone,Basic,Electronics,5394.7,97,4005.26,964.67,58.89,0.268,0.03
312,2020-02-21,North,Online,Regular,Beauty,5655.66,26,2601.48,374.03,22.82,0.462,0.146
313,2020-01-26,Central,Online,Basic,Automotive,1640.03,52,4288.73,754.4,189.37,0.334,0.041
314,2020-12-14,Central,Mobile App,Basic,Toys,3557.38,73,4716.66,816.81,111.43,0.301,0.059
315,2020-06-16,Central,Mobile App,Basic,Automotive,9959.21,53,3756.02,283.01,115.68,0.487,0.037
316,2023-09-15,Central,Online,Premium,Sports,8195.12,24,977.95,225.53,42.83,0.499,0.099
317,2022-04-17,West,Online,Regular,Electronics,9661.69,44,4617.47,975.87,122.53,0.496,0.025
318,2023-03-19,Central,Mobile App,Basic,Toys,347.95,86,3565.36,345.98,17.73,0.14,0.003
319,2023-02-22,South,Online,Premium,Electronics,6601.56,46,3656.62,342.36,169.38,0.335,0.087
320,2022-04-19,Central,In-Store,Premium,Clothing,9917.37,74,2318.87,963.99,123.78,0.309,0.001
321,2023-02-05,North,Phone,Regular,Garden,8658.95,4,712.52,711.35,6.78,0.253,0.107
322,2021-05-18,East,Online,Basic,Electronics,2915.92,21,4862.0,351.2,53.52,0.145,0.088
323,2021-01-22,West,Phone,Regular,Sports,5587.83,65,4690.31,205.13,148.12,0.195,0.087
324,2023-04-07,East,Mobile App,Premium,Books,4401.81,46,1220.47,706.84,27.06,0.415,0.051
325,2022-09-09,South,In-Store,Basic,Books,262.43,83,2427.25,453.55,115.63,0.102,0.002
326,2021-02-19,North,In-Store,Basic,Food,1994.28,34,2509.91,337.1,117.11,0.209,0.141
327,2020-02-08,South,In-Store,Basic,Food,4782.77,12,4471.29,785.09,71.01,0.249,0.12
328,2021-01-20,Central,Mobile App,Regular,Food,2302.98,60,3303.6,250.45,170.5,0.43,0.025
329,2023-05-03,South,Phone,Premium,Electronics,6636.51,53,4448.37,658.53,37.0,0.287,0.049
330,2021-09-28,North,In-Store,Premium,Garden,6831.57,41,2791.74,877.37,147.48,0.498,0.066
331,2021-05-15,East,Mobile App,Premium,Sports,2533.77,55,4341.45,90.06,162.4,0.127,0.132
332,2020-06-12,West,Mobile App,Premium,Food,8261.9,13,3624.29,155.27,188.26,0.415,0.009
333,2020-11-02,West,In-Store,Regular,Garden,1236.04,29,3087.11,298.95,187.86,0.324,0.091
334,2023-11-17,Central,Online,Basic,Sports,1090.34,42,1228.01,859.54,150.27,0.451,0.145
335,2022-04-25,Central,Mobile App,Premium,Home,6956.54,59,66.13,970.62,40.22,0.352,0.065
336,2021-08-30,Central,Mobile App,Premium,Food,3184.45,11,2584.93,757.81,128.49,0.261,0.0
337,2020-04-24,East,Phone,Premium,Beauty,5920.72,44,2731.41,703.04,147.36,0.324,0.005
338,2022-04-05,Central,Phone,Regular,Food,7111.82,11,728.83,729.01,116.75,0.274,0.02
339,2022-11-11,Central,In-Store,Basic,Beauty,4105.4,38,446.55,850.37,196.24,0.141,0.113
340,2023-09-06,South,Phone,Regular,Automotive,5305.13,42,587.33,982.6,38.24,0.228,0.064
341,2020-08-19,South,Online,Basic,Books,631.93,12,3480.76,892.59,132.89,0.346,0.124
342,2021-09-15,South,In-Store,Premium,Books,8270.08,55,194.4,792.82,27.92,0.382,0.021
343,2022-09-18,West,In-Store,Basic,Toys,143.67,81,2825.36,284.31,142.86,0.368,0.007
344,2022-03-24,North,In-Store,Regular,Electronics,636.99,26,887.1,238.5,48.34,0.142,0.103
345,2021-01-24,South,Online,Regular,Books,5796.4,94,1815.59,886.31,114.22,0.264,0.101
346,2022-05-11,South,Mobile App,Regular,Home,3696.51,92,1225.85,600.16,112.58,0.185,0.101
347,2020-10-20,North,Phone,Basic,Automotive,2528.07,3,3226.26,786.16,20.03,0.345,0.129
348,2020-06-03,Central,Online,Regular,Beauty,7032.26,40,998.85,598.9,133.97,0.341,0.117
349,2023-09-30,South,Online,Basic,Books,3825.4,57,4838.78,262.67,13.98,0.283,0.001
350,2022-02-05,North,In-Store,Regular,Automotive,8818.19,8,1024.81,545.19,56.07,0.277,0.103
351,2023-11-17,North,In-Store,Regular,Food,1998.16,46,2606.94,959.05,186.93,0.315,0.056
352,2020-09-17,Central,In-Store,Regular,Automotive,4455.21,75,378.45,96.84,196.11,0.439,0.09
353,2023-09-11,Central,Online,Premium,Electronics,6985.15,18,2289.34,409.01,113.68,0.375,0.043
354,2023-09-13,West,Online,Regular,Garden,7325.95,91,4396.01,159.96,95.71,0.184,0.077
355,2021-10-26,East,Phone,Premium,Toys,8053.59,92,2625.86,585.38,64.62,0.419,0.136
356,2023-11-17,West,Online,Regular,Home,6752.8,11,412.66,338.74,48.34,0.453,0.025
357,2022-03-22,East,Phone,Premium,Garden,7645.3,99,1774.46,611.08,78.32,0.235,0.093
358,2020-10-25,West,In-Store,Regular,Sports,7653.63,96,1060.73,381.78,173.23,0.332,0.067
359,2023-12-28,Central,Phone,Premium,Toys,6552.83,30,2687.63,182.58,98.93,0.34,0.094
360,2021-09-28,East,In-Store,Regular,Home,9157.63,46,4665.27,13.82,170.28,0.311,0.124
361,2023-10-05,South,In-Store,Premium,Books,8552.08,43,4173.59,918.99,157.5,0.234,0.074
362,2022-12-21,South,Phone,Basic,Electronics,3274.37,44,3233.91,500.0,171.81,0.161,0.007
363,2023-05-24,East,Phone,Basic,Books,5934.61,32,2104.28,253.47,110.73,0.442,0.022
364,2020-01-04,Central,Phone,Basic,Toys,1718.15,47,4934.78,939.59,23.41,0.18,0.1
365,2021-03-27,West,In-Store,Basic,Beauty,478.99,19,192.05,158.65,117.88,0.175,0.128
366,2023-11-22,West,Online,Premium,Sports,5403.6,5,410.88,237.26,126.99,0.468,0.044
367,2023-06-02,North,In-Store,Premium,Food,9590.87,47,3687.86,949.69,192.34,0.433,0.07
368,2021-10-14,East,In-Store,Basic,Electronics,389.34,54,962.36,387.16,105.66,0.139,0.041
369,2020-04-24,West,Online,Premium,Books,8510.92,54,2982.9,331.3,41.6,0.426,0.03
370,2020-07-19,West,Mobile App,Regular,Beauty,2738.31,34,2549.3,507.05,101.66,0.464,0.109
371,2020-08-31,East,Phone,Basic,Electronics,6079.18,43,890.08,291.67,12.77,0.115,0.122
372,2020-08-23,Central,In-Store,Premium,Garden,7899.81,91,2004.05,775.1,15.49,0.269,0.08
373,2020-06-28,East,Online,Regular,Electronics,6379.74,4,663.7,857.5,127.88,0.451,0.099
374,2022-08-26,Central,Mobile App,Premium,Beauty,7658.12,45,3704.45,941.6,55.62,0.387,0.009
375,2021-05-29,West,Online,Basic,Toys,8693.87,66,1004.43,272.81,8.11,0.499,0.147
376,2020-01-19,West,In-Store,Premium,Garden,5743.95,23,2114.41,689.64,134.28,0.187,0.122
377,2020-06-23,South,Mobile App,Premium,Home,413.66,76,917.32,259.95,87.22,0.234,0.081
378,2020-09-19,East,Online,Basic,Toys,8809.65,98,338.33,501.48,28.51,0.299,0.055
379,2023-03-09,North,Phone,Premium,Books,3637.1,51,873.05,608.63,167.97,0.123,0.11
380,2020-08-12,Central,In-Store,Premium,Home,6725.8,10,3398.73,553.46,25.29,0.39,0.072
381,2020-05-02,North,In-Store,Regular,Home,9612.89,99,3002.1,475.36,108.02,0.321,0.063
382,2021-04-01,South,Mobile App,Basic,Automotive,7386.97,61,1033.65,19.08,43.35,0.217,0.032
383,2021-03-20,Central,Mobile App,Basic,Garden,4072.16,71,2694.87,558.7,163.88,0.204,0.044
384,2022-07-01,Central,Mobile App,Basic,Automotive,4790.91,11,822.82,519.75,16.15,0.37,0.097
385,2022-11-05,South,Online,Basic,Home,3977.97,38,401.07,425.07,62.76,0.326,0.015
386,2022-10-05,East,In-Store,Premium,Home,7470.15,83,972.73,196.54,151.93,0.247,0.116
387,2023-06-14,West,Online,Regular,Sports,5987.58,36,831.75,679.31,143.98,0.328,0.107
388,2023-09-26,Central,Mobile App,Basic,Clothing,912.43,35,1204.19,19.1,177.11,0.422,0.039
389,2021-10-06,North,Phone,Premium,Automotive,1344.4,3,1212.81,902.96,62.25,0.289,0.04
390,2020-06-06,South,Phone,Regular,Toys,9162.88,97,2075.96,236.17,193.66,0.261,0.098
391,2021-07-04,North,Online,Regular,Food,9457.4,60,138.67,69.92,106.29,0.132,0.148
392,2022-06-18,East,Online,Regular,Toys,6996.66,23,3931.03,785.94,40.68,0.223,0.06
393,2021-07-18,South,In-Store,Regular,Electronics,5840.25,80,756.78,15.09,178.31,0.361,0.084
394,2021-05-06,South,In-Store,Premium,Toys,7629.48,76,3672.22,339.19,49.38,0.254,0.035
395,2022-04-15,South,In-Store,Basic,Electronics,194.26,20,3235.81,115.02,93.45,0.301,0.15
396,2022-07-01,South,In-Store,Basic,Food,6830.14,34,473.05,246.36,93.81,0.418,0.146
397,2020-11-28,South,Mobile App,Premium,Books,6949.45,68,3388.68,555.36,68.99,0.256,0.058
398,2022-07-01,Central,Mobile App,Premium,Garden,164.7,60,3337.96,387.83,44.24,0.323,0.007
399,2023-12-18,North,In-Store,Regular,Food,7895.45,8,590.3,214.46,86.18,0.424,0.002
400,2021-02-10,South,Mobile App,Premium,Sports,6555.77,61,2007.07,332.59,192.62,0.15,0.099
401,2020-04-19,West,In-Store,Regular,Electronics,8601.9,52,1489.24,683.24,147.85,0.311,0.002
402,2020-10-28,Central,Phone,Basic,Garden,4253.29,8,2516.79,33.3,64.35,0.403,0.005
403,2022-04-09,West,In-Store,Basic,Home,7742.96,87,664.24,883.88,71.74,0.162,0.145
404,2023-12-02,South,Online,Regular,Food,5933.33,23,2760.92,699.39,12.03,0.125,0.136
405,2020-12-19,North,Online,Basic,Automotive,6782.04,60,3628.87,561.59,104.68,0.103,0.033
406,2020-07-17,North,Mobile App,Basic,Sports,4866.19,66,1385.62,299.63,133.55,0.234,0.05
407,2023-06-03,West,Phone,Regular,Sports,1306.66,36,72.56,105.49,161.95,0.415,0.035
408,2020-06-10,North,Phone,Premium,Home,8492.55,81,2250.1,409.37,137.27,0.226,0.04
409,2023-04-19,East,Mobile App,Regular,Automotive,139.78,40,3495.74,901.34,131.22,0.237,0.054
410,2022-11-30,North,In-Store,Regular,Garden,2487.55,72,1811.08,912.72,20.7,0.264,0.016
411,2023-09-11,West,Mobile App,Regular,Beauty,608.77,30,4644.58,559.74,19.82,0.175,0.119
412,2020-09-03,Central,Online,Basic,Automotive,3728.02,59,1142.17,25.21,155.5,0.315,0.043
413,2020-01-07,West,In-Store,Regular,Clothing,4878.1,1,3938.35,184.16,33.04,0.404,0.11
414,2023-07-05,East,Online,Premium,Food,9740.91,17,2937.09,909.18,48.55,0.369,0.048
415,2020-09-29,East,Phone,Basic,Beauty,5249.42,21,1799.01,81.74,96.85,0.367,0.015
416,2022-11-01,South,Mobile App,Basic,Clothing,5493.46,71,756.0,172.47,86.47,0.417,0.008
417,2023-08-04,North,Mobile App,Basic,Beauty,6155.97,51,2133.64,839.7,87.45,0.171,0.118
418,2022-02-13,South,Phone,Regular,Toys,6736.7,8,4349.7,237.43,46.59,0.194,0.079
419,2023-12-28,Central,Mobile App,Regular,Garden,5866.64,22,509.68,396.63,122.64,0.268,0.117
420,2020-03-30,West,Phone,Premium,Electronics,4726.78,2,1855.07,726.62,38.82,0.322,0.062
421,2022-03-14,North,In-Store,Premium,Beauty,2140.25,92,2548.6,602.99,158.13,0.133,0.099
422,2023-04-02,South,Mobile App,Basic,Electronics,5759.27,76,83.46,569.21,188.81,0.203,0.03
423,2020-10-09,East,Mobile App,Regular,Beauty,3539.28,25,4088.92,993.38,183.54,0.175,0.131
424,2020-06-24,North,Mobile App,Premium,Food,2697.49,92,1199.72,692.66,44.37,0.377,0.149
425,2022-07-10,West,Phone,Premium,Home,2248.12,6,4511.29,137.01,54.48,0.246,0.107
426,2023-12-03,Central,In-Store,Regular,Books,7018.29,94,3100.82,936.59,128.66,0.168,0.137
427,2020-01-08,South,In-Store,Regular,Sports,5815.03,72,3135.34,628.95,184.89,0.189,0.006
428,2021-11-19,North,Online,Premium,Food,3890.33,62,4295.25,257.94,175.61,0.305,0.065
429,2022-10-13,South,Online,Regular,Sports,447.3,83,604.71,273.19,46.01,0.482,0.068
430,2023-10-05,East,Phone,Regular,Beauty,3412.16,66,3072.52,852.73,60.76,0.383,0.098
431,2023-05-07,North,Online,Premium,Books,8700.86,94,4340.61,267.14,61.44,0.191,0.13
432,2021-11-16,West,Online,Regular,Home,6190.75,63,3945.42,176.57,168.22,0.332,0.142
433,2021-11-01,Central,Phone,Premium,Automotive,5138.98,46,4781.95,814.64,53.99,0.198,0.045
434,2020-04-27,West,In-Store,Premium,Food,4269.21,39,1714.37,465.14,71.84,0.294,0.062
435,2023-03-13,North,In-Store,Basic,Toys,2096.97,69,2794.41,845.33,100.97,0.38,0.101
436,2020-12-24,East,Phone,Regular,Clothing,422.84,74,1733.82,506.39,35.32,0.489,0.064
437,2021-12-19,North,In-Store,Basic,Home,5093.84,8,2935.91,394.79,29.05,0.344,0.072
438,2023-05-11,Central,Online,Regular,Garden,7310.09,11,1898.83,589.9,177.75,0.378,0.122
439,2021-02-14,West,Online,Regular,Toys,4569.72,51,3057.27,448.98,28.49,0.105,0.104
440,2021-02-20,West,Mobile App,Regular,Garden,7200.9,39,3205.62,587.14,180.08,0.145,0.042
441,2022-12-13,West,Phone,Basic,Electronics,8228.76,13,1223.14,635.04,128.48,0.409,0.011
442,2023-05-22,South,In-Store,Basic,Electronics,2700.77,96,1559.86,40.8,16.36,0.277,0.124
443,2021-02-01,South,Online,Basic,Books,6892.5,46,567.32,420.25,5.65,0.328,0.06
444,2020-06-11,South,Phone,Basic,Beauty,9605.12,55,1502.15,380.2,117.75,0.123,0.093
445,2021-10-21,North,Online,Premium,Clothing,9117.16,43,4389.57,485.59,144.12,0.295,0.002
446,2020-12-12,East,Mobile App,Basic,Electronics,6804.97,37,4914.87,370.07,51.27,0.463,0.114
447,2022-03-15,Central,Phone,Premium,Beauty,3024.74,11,2274.43,629.26,146.4,0.319,0.072
448,2022-09-16,East,Phone,Basic,Garden,2113.02,42,4226.9,212.42,163.33,0.144,0.006
449,2021-09-03,East,Mobile App,Premium,Food,7049.86,83,973.66,20.33,94.11,0.194,0.055
450,2022-03-21,North,Phone,Premium,Beauty,9839.74,7,3766.76,793.06,107.84,0.41,0.122
451,2021-10-25,East,Online,Basic,Books,360.71,98,2168.67,699.88,105.51,0.377,0.102
452,2021-07-26,South,Online,Premium,Sports,1907.08,76,2925.65,56.22,113.07,0.409,0.095
453,2021-09-18,Central,In-Store,Premium,Home,1541.92,39,156.04,761.17,52.17,0.3,0.096
454,2020-08-30,West,In-Store,Regular,Electronics,6133.19,52,1896.91,684.47,150.11,0.363,0.002
455,2021-12-25,Central,In-Store,Basic,Sports,4891.89,25,3454.56,357.03,17.78,0.351,0.116
456,2021-10-01,North,Mobile App,Regular,Home,1462.93,40,1796.99,752.67,153.61,0.317,0.025
457,2022-08-03,South,In-Store,Premium,Electronics,8217.13,82,1221.45,555.24,103.82,0.25,0.018
458,2020-10-08,Central,Phone,Basic,Electronics,7018.04,65,3148.85,271.79,166.02,0.168,0.009
459,2022-03-30,North,Phone,Basic,Beauty,6022.03,57,251.0,31.56,138.68,0.138,0.095
460,2023-01-20,North,Mobile App,Regular,Food,3207.57,64,251.14,945.72,116.59,0.469,0.124
461,2022-06-18,Central,Mobile App,Basic,Food,4597.01,95,169.21,536.82,72.21,0.342,0.026
462,2023-01-19,North,Online,Basic,Sports,9341.72,74,1142.56,455.55,114.45,0.468,0.071
463,2021-10-04,West,Mobile App,Basic,Sports,6122.78,83,1623.72,383.37,154.28,0.207,0.077
464,2022-08-21,South,In-Store,Basic,Books,8997.77,80,521.17,66.91,192.77,0.374,0.092
465,2023-06-24,South,Phone,Basic,Beauty,2934.08,43,176.85,494.15,186.55,0.172,0.111
466,2023-09-15,West,In-Store,Basic,Toys,1400.17,33,984.84,796.78,184.45,0.483,0.088
467,2023-10-02,Central,Mobile App,Basic,Sports,711.79,88,3958.07,154.93,35.6,0.358,0.043
468,2023-04-21,North,Mobile App,Premium,Garden,2040.04,5,114.34,169.32,43.34,0.279,0.102
469,2020-09-28,West,Online,Premium,Electronics,8224.97,29,1404.07,461.73,18.63,0.414,0.044
470,2022-08-07,North,Online,Premium,Home,9083.21,89,3190.63,827.51,135.35,0.225,0.067
471,2023-03-13,Central,Mobile App,Regular,Electronics,8066.53,100,2436.16,661.27,32.49,0.127,0.105
472,2023-03-14,North,In-Store,Basic,Toys,6021.22,16,2174.22,755.04,172.96,0.307,0.12
473,2021-01-15,South,Phone,Premium,Garden,2018.01,74,2754.02,705.64,171.61,0.283,0.006
474,2020-12-23,Central,Mobile App,Premium,Beauty,1169.15,52,373.23,605.67,146.45,0.206,0.062
475,2020-11-23,East,Online,Regular,Electronics,5348.65,79,3652.41,643.19,40.01,0.209,0.124
476,2020-02-12,Central,In-Store,Basic,Books,9218.15,15,1165.29,507.51,193.85,0.187,0.025
477,2020-11-10,West,Mobile App,Premium,Garden,8433.37,57,2577.97,824.56,130.17,0.363,0.112
478,2023-12-01,North,Mobile App,Premium,Sports,2959.37,26,1670.91,156.08,141.99,0.11,0.033
479,2022-07-09,South,Online,Premium,Home,8053.4,79,273.48,260.83,70.89,0.134,0.067
480,2021-12-09,South,Online,Basic,Clothing,1337.17,38,1414.15,346.51,38.15,0.405,0.058
481,2023-05-06,North,Phone,Basic,Beauty,2974.94,40,4564.65,869.15,150.4,0.351,0.116
482,2020-05-22,Central,Online,Basic,Food,5291.73,90,1659.64,70.24,55.95,0.238,0.06
483,2023-01-16,East,Mobile App,Regular,Clothing,1335.35,79,721.04,104.88,47.12,0.334,0.122
484,2021-09-12,South,Online,Regular,Food,5856.5,2,4368.32,997.67,169.45,0.368,0.028
485,2023-11-24,Central,Phone,Basic,Clothing,5388.97,64,1375.48,702.52,164.06,0.128,0.011
486,2022-02-15,South,In-Store,Premium,Toys,8511.23,91,1408.37,555.37,38.15,0.227,0.085
487,2021-11-27,South,Phone,Basic,Sports,133.05,31,1752.85,568.3,64.37,0.365,0.12
488,2020-01-08,South,In-Store,Premium,Garden,4395.78,39,2905.12,521.17,120.97,0.343,0.022
489,2020-07-17,East,In-Store,Premium,Sports,2429.21,65,3735.07,993.6,149.6,0.323,0.144
490,2022-01-16,West,In-Store,Regular,Sports,1371.84,92,2194.87,414.45,181.1,0.368,0.004
491,2020-07-24,Central,Online,Basic,Home,6396.46,72,3909.46,480.79,67.72,0.247,0.123
492,2023-05-30,North,Online,Premium,Automotive,8112.52,50,3203.15,160.22,100.99,0.112,0.135
493,2021-08-11,East,Online,Premium,Garden,3951.05,44,4270.68,283.02,34.96,0.375,0.087
494,2021-03-05,Central,Mobile App,Premium,Home,2058.94,92,1168.23,681.32,139.04,0.426,0.038
495,2023-08-03,East,In-Store,Basic,Clothing,3230.65,24,754.2,758.11,27.01,0.422,0.069
496,2021-10-03,Central,Phone,Premium,Food,3748.92,99,3025.8,720.97,199.55,0.114,0.037
497,2023-11-08,East,Mobile App,Premium,Clothing,7776.51,31,4127.83,885.87,48.7,0.209,0.108
498,2023-04-26,East,Phone,Basic,Sports,5458.48,8,1910.11,240.73,102.3,0.209,0.075
499,2023-08-23,East,Mobile App,Regular,Toys,4608.23,60,1403.4,528.58,96.21,0.486,0.139
500,2022-05-25,East,Phone,Basic,Home,2151.87,2,1094.22,724.21,77.0,0.263,0.046
501,2022-07-11,East,Phone,Regular,Clothing,9933.99,78,387.71,93.1,103.11,0.473,0.05
502,2022-10-19,East,Online,Premium,Electronics,4471.84,50,861.34,12.41,178.33,0.307,0.113
503,2022-10-17,West,Phone,Regular,Electronics,4737.65,32,1057.02,846.7,62.73,0.142,0.048
504,2022-03-04,North,Phone,Premium,Food,2027.45,92,1872.77,371.02,164.53,0.317,0.05
505,2023-12-11,South,In-Store,Regular,Clothing,4396.03,13,1749.59,172.78,138.9,0.1,0.116
506,2021-09-12,North,Phone,Regular,Clothing,9756.75,79,457.81,604.62,44.91,0.244,0.115
507,2020-11-19,South,Mobile App,Premium,Clothing,988.97,91,3651.75,70.84,146.73,0.165,0.112
508,2023-09-14,North,Mobile App,Regular,Electronics,8416.69,43,1584.36,579.08,67.55,0.479,0.129
509,2020-03-17,Central,Online,Premium,Books,6580.84,48,60.58,943.29,87.75,0.454,0.089
510,2022-04-05,South,Mobile App,Premium,Home,796.84,84,3495.47,91.86,39.44,0.473,0.081
511,2023-07-31,South,Phone,Regular,Home,9325.07,75,815.62,723.36,156.09,0.141,0.119
512,2020-11-19,East,Phone,Regular,Home,4871.7,68,561.47,989.84,105.41,0.292,0.04
513,2020-11-09,East,Phone,Basic,Food,2380.69,99,4269.58,467.65,87.31,0.271,0.092
